year,countycode,party,cand,votes,FIPS
2008,54,DEM,OBAMA,127,107
2008,54,DEM,OBAMA,73,107
2008,54,DEM,OBAMA,48,107
2008,54,DEM,OBAMA,93,107
2008,54,DEM,OBAMA,171,107
2008,54,DEM,OBAMA,126,107
2008,54,DEM,OBAMA,132,107
2008,54,DEM,OBAMA,135,107
2008,54,DEM,OBAMA,129,107
2008,54,DEM,OBAMA,110,107
2008,54,DEM,OBAMA,98,107
2008,54,DEM,OBAMA,195,107
2008,54,DEM,OBAMA,132,107
2008,54,DEM,OBAMA,164,107
2008,54,DEM,OBAMA,138,107
2008,54,DEM,OBAMA,168,107
2008,54,DEM,OBAMA,156,107
2008,54,DEM,OBAMA,155,107
2008,54,DEM,OBAMA,225,107
2008,54,DEM,OBAMA,237,107
2008,54,DEM,OBAMA,208,107
2008,54,DEM,OBAMA,251,107
2008,54,DEM,OBAMA,152,107
2008,54,DEM,OBAMA,177,107
2008,54,DEM,OBAMA,373,107
2008,54,DEM,OBAMA,81,107
2008,54,DEM,OBAMA,186,107
2008,54,DEM,OBAMA,117,107
2008,54,DEM,OBAMA,340,107
2008,54,DEM,OBAMA,146,107
2008,54,DEM,OBAMA,116,107
2008,54,DEM,OBAMA,328,107
2008,54,DEM,OBAMA,251,107
2008,54,DEM,OBAMA,255,107
2008,54,DEM,OBAMA,262,107
2008,54,DEM,OBAMA,76,107
2008,54,DEM,OBAMA,77,107
2008,54,DEM,OBAMA,86,107
2008,54,DEM,OBAMA,112,107
2008,54,DEM,OBAMA,64,107
2008,54,DEM,OBAMA,102,107
2008,54,DEM,OBAMA,102,107
2008,54,DEM,OBAMA,83,107
2008,54,DEM,OBAMA,59,107
2008,54,DEM,OBAMA,116,107
2008,54,DEM,OBAMA,69,107
2008,54,DEM,OBAMA,428,107
2008,54,DEM,OBAMA,177,107
2008,54,DEM,OBAMA,134,107
2008,54,DEM,OBAMA,154,107
2008,54,DEM,OBAMA,170,107
2008,54,DEM,OBAMA,95,107
2008,54,DEM,OBAMA,280,107
2008,54,DEM,OBAMA,191,107
2008,54,DEM,OBAMA,158,107
2008,54,DEM,OBAMA,98,107
2008,54,DEM,OBAMA,287,107
2008,54,DEM,OBAMA,283,107
2008,54,DEM,OBAMA,84,107
2008,54,DEM,OBAMA,80,107
2008,54,DEM,OBAMA,36,107
2008,54,DEM,OBAMA,243,107
2008,54,DEM,OBAMA,254,107
2008,54,DEM,OBAMA,23,107
2008,54,DEM,OBAMA,28,107
2008,54,DEM,OBAMA,173,107
2008,54,DEM,OBAMA,238,107
2008,54,DEM,OBAMA,201,107
2008,54,DEM,OBAMA,475,107
2008,54,DEM,OBAMA,467,107
2008,54,DEM,OBAMA,409,107
2008,54,DEM,OBAMA,263,107
2008,54,DEM,OBAMA,162,107
2008,54,DEM,OBAMA,132,107
2008,54,DEM,OBAMA,99,107
2008,54,DEM,OBAMA,235,107
2008,54,DEM,OBAMA,71,107
2008,54,DEM,OBAMA,371,107
2008,54,DEM,OBAMA,386,107
2008,54,REP,MCCAIN,115,107
2008,54,REP,MCCAIN,86,107
2008,54,REP,MCCAIN,87,107
2008,54,REP,MCCAIN,98,107
2008,54,REP,MCCAIN,151,107
2008,54,REP,MCCAIN,185,107
2008,54,REP,MCCAIN,280,107
2008,54,REP,MCCAIN,107,107
2008,54,REP,MCCAIN,99,107
2008,54,REP,MCCAIN,233,107
2008,54,REP,MCCAIN,169,107
2008,54,REP,MCCAIN,182,107
2008,54,REP,MCCAIN,416,107
2008,54,REP,MCCAIN,434,107
2008,54,REP,MCCAIN,72,107
2008,54,REP,MCCAIN,91,107
2008,54,REP,MCCAIN,190,107
2008,54,REP,MCCAIN,94,107
2008,54,REP,MCCAIN,167,107
2008,54,REP,MCCAIN,234,107
2008,54,REP,MCCAIN,51,107
2008,54,REP,MCCAIN,169,107
2008,54,REP,MCCAIN,214,107
2008,54,REP,MCCAIN,195,107
2008,54,REP,MCCAIN,90,107
2008,54,REP,MCCAIN,628,107
2008,54,REP,MCCAIN,183,107
2008,54,REP,MCCAIN,89,107
2008,54,REP,MCCAIN,99,107
2008,54,REP,MCCAIN,135,107
2008,54,REP,MCCAIN,150,107
2008,54,REP,MCCAIN,268,107
2008,54,REP,MCCAIN,88,107
2008,54,REP,MCCAIN,218,107
2008,54,REP,MCCAIN,258,107
2008,54,REP,MCCAIN,186,107
2008,54,REP,MCCAIN,234,107
2008,54,REP,MCCAIN,78,107
2008,54,REP,MCCAIN,54,107
2008,54,REP,MCCAIN,83,107
2008,54,REP,MCCAIN,94,107
2008,54,REP,MCCAIN,89,107
2008,54,REP,MCCAIN,97,107
2008,54,REP,MCCAIN,180,107
2008,54,REP,MCCAIN,465,107
2008,54,REP,MCCAIN,525,107
2008,54,REP,MCCAIN,225,107
2008,54,REP,MCCAIN,226,107
2008,54,REP,MCCAIN,181,107
2008,54,REP,MCCAIN,47,107
2008,54,REP,MCCAIN,93,107
2008,54,REP,MCCAIN,108,107
2008,54,REP,MCCAIN,74,107
2008,54,REP,MCCAIN,85,107
2008,54,REP,MCCAIN,140,107
2008,54,REP,MCCAIN,53,107
2008,54,REP,MCCAIN,83,107
2008,54,REP,MCCAIN,143,107
2008,54,REP,MCCAIN,134,107
2008,54,REP,MCCAIN,201,107
2008,54,REP,MCCAIN,241,107
2008,54,REP,MCCAIN,113,107
2008,54,REP,MCCAIN,79,107
2008,54,REP,MCCAIN,212,107
2008,54,REP,MCCAIN,217,107
2008,54,REP,MCCAIN,212,107
2008,54,REP,MCCAIN,143,107
2008,54,REP,MCCAIN,11,107
2008,54,REP,MCCAIN,70,107
2008,54,REP,MCCAIN,208,107
2008,54,REP,MCCAIN,89,107
2008,54,REP,MCCAIN,180,107
2008,54,REP,MCCAIN,753,107
2008,54,REP,MCCAIN,321,107
2008,54,REP,MCCAIN,460,107
2008,54,REP,MCCAIN,255,107
2008,54,REP,MCCAIN,458,107
2008,54,REP,MCCAIN,381,107
2008,54,REP,MCCAIN,101,107
2008,54,REP,MCCAIN,123,107
2008,54,REP,MCCAIN,714,107
2008,54,REP,MCCAIN,356,107
2008,54,REP,MCCAIN,274,107
2008,54,REP,MCCAIN,182,107
2008,54,REP,MCCAIN,126,107
2008,54,REP,MCCAIN,259,107
2008,54,REP,MCCAIN,70,107
2008,54,REP,MCCAIN,314,107
2008,54,REP,MCCAIN,267,107
2008,54,REP,MCCAIN,74,107
2008,54,REP,MCCAIN,59,107
2008,54,REP,MCCAIN,59,107
2008,54,REP,MCCAIN,187,107
2008,54,REP,MCCAIN,125,107
2008,54,REP,MCCAIN,126,107
2008,54,REP,MCCAIN,128,107
2008,54,REP,MCCAIN,151,107
2008,54,REP,MCCAIN,68,107
2008,54,REP,MCCAIN,59,107
2008,54,REP,MCCAIN,134,107
2008,54,REP,MCCAIN,66,107
2008,54,REP,MCCAIN,119,107
2008,54,REP,MCCAIN,88,107
2008,54,REP,MCCAIN,143,107
2008,54,REP,MCCAIN,97,107
2008,54,REP,MCCAIN,129,107
2008,54,REP,MCCAIN,174,107
2008,54,REP,MCCAIN,246,107
2008,54,REP,MCCAIN,211,107
2008,54,REP,MCCAIN,209,107
2008,54,REP,MCCAIN,131,107
2008,54,REP,MCCAIN,191,107
2008,54,REP,MCCAIN,559,107
2008,54,REP,MCCAIN,109,107
2008,54,REP,MCCAIN,224,107
2008,54,REP,MCCAIN,154,107
2008,54,REP,MCCAIN,452,107
2008,54,REP,MCCAIN,171,107
2008,54,REP,MCCAIN,127,107
2008,54,REP,MCCAIN,345,107
2008,54,REP,MCCAIN,261,107
2008,54,REP,MCCAIN,327,107
2008,54,REP,MCCAIN,323,107
2008,54,REP,MCCAIN,37,107
2008,54,REP,MCCAIN,54,107
2008,54,REP,MCCAIN,58,107
2008,54,REP,MCCAIN,82,107
2008,54,REP,MCCAIN,56,107
2008,54,REP,MCCAIN,66,107
2008,54,REP,MCCAIN,74,107
2008,54,REP,MCCAIN,45,107
2008,54,REP,MCCAIN,55,107
2008,54,REP,MCCAIN,81,107
2008,54,REP,MCCAIN,30,107
2008,54,REP,MCCAIN,806,107
2008,54,REP,MCCAIN,176,107
2008,54,REP,MCCAIN,125,107
2008,54,REP,MCCAIN,95,107
2008,54,REP,MCCAIN,110,107
2008,54,REP,MCCAIN,74,107
2008,54,REP,MCCAIN,292,107
2008,54,REP,MCCAIN,186,107
2008,54,REP,MCCAIN,145,107
2008,54,REP,MCCAIN,109,107
2008,54,REP,MCCAIN,312,107
2008,54,REP,MCCAIN,231,107
2008,54,REP,MCCAIN,202,107
2008,54,REP,MCCAIN,149,107
2008,54,REP,MCCAIN,65,107
2008,54,REP,MCCAIN,330,107
2008,54,REP,MCCAIN,378,107
2008,54,REP,MCCAIN,127,107
2008,54,REP,MCCAIN,133,107
2008,54,REP,MCCAIN,333,107
2008,54,REP,MCCAIN,418,107
2008,54,REP,MCCAIN,341,107
2008,54,REP,MCCAIN,844,107
2008,54,REP,MCCAIN,647,107
2008,54,REP,MCCAIN,630,107
2008,54,REP,MCCAIN,500,107
2008,54,REP,MCCAIN,235,107
2008,54,REP,MCCAIN,140,107
2008,54,REP,MCCAIN,51,107
2008,54,REP,MCCAIN,167,107
2008,54,REP,MCCAIN,41,107
2008,54,REP,MCCAIN,602,107
2008,54,REP,MCCAIN,717,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,10,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,11,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,11,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,9,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,16,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,16,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,7,107
2008,54,IND,NADER,2,107
2008,54,IND,NADER,13,107
2008,54,IND,NADER,15,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,0,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,9,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,5,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,13,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,9,107
2008,54,IND,NADER,4,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,3,107
2008,54,IND,NADER,6,107
2008,54,IND,NADER,1,107
2008,54,IND,NADER,8,107
2008,54,IND,NADER,8,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,5,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,5,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,5,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,6,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,7,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,7,107
2008,54,LIB,BARR,5,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,5,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,7,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,12,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,6,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,4,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,2,107
2008,54,LIB,BARR,1,107
2008,54,LIB,BARR,0,107
2008,54,LIB,BARR,3,107
2008,54,LIB,BARR,6,107
2008,54,LIB,BARR,6,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,54,OTH,WRITE-IN,0,107
2008,55,DEM,OBAMA,133,109
2008,55,DEM,OBAMA,52,109
2008,55,DEM,OBAMA,106,109
2008,55,DEM,OBAMA,194,109
2008,55,DEM,OBAMA,92,109
2008,55,DEM,OBAMA,195,109
2008,55,DEM,OBAMA,111,109
2008,55,DEM,OBAMA,162,109
2008,55,DEM,OBAMA,133,109
2008,55,DEM,OBAMA,203,109
2008,55,DEM,OBAMA,274,109
2008,55,DEM,OBAMA,347,109
2008,55,DEM,OBAMA,328,109
2008,55,DEM,OBAMA,294,109
2008,55,DEM,OBAMA,394,109
